a|0|0|1.005545|2.0312154|0|0|0|0|2.085714|2.222222|1.369748|1.419643|1.337778|1.347059|1.2522044|1.3091504|1.257709|1.4535904|1.3218678|1.611276|1.456979|1.7332834|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|1.021904|2.061111|0|0|0|0|2.181818|2.318182|1.391753|1.441558|1.357143|1.366412|1.268542|1.324427|1.277467|1.468889|1.350689|1.635659|1.499314|1.759582|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0|0|1.0386206|2.0884728|0|0|0|0|2.285714|2.428571|1.414966|1.4662058|1.378855|1.385542|1.286017|1.339582|1.29697|1.4853224|1.38056|1.660377|1.535511|1.786058|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.000352|0|1.0520626|2.1123296|0|1|0|0|2.407407|2.545455|1.439252|1.4906362|1.401235|1.406639|1.304348|1.357513|1.3160306|1.502488|1.410982|1.687783|1.569912|1.815789|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.000465|0.000102|1.064438|2.138308|0|1|0|0|2.538462|2.677419|1.465753|1.516129|1.423913|1.429134|1.3227298|1.375701|1.3361658|1.521008|1.438202|1.715891|1.6063124|1.849485|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.000566|0.000473|1.077244|2.1619906|0|1|0|0|2.666667|2.818182|1.493842|1.543046|1.447761|1.452671|1.342266|1.395349|1.35798|1.540098|1.467339|1.744475|1.6453434|1.88764|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.000636|0.000535|1.093134|2.188708|0|1|0|0|2.818182|3|1.522901|1.570093|1.471861|1.477816|1.362117|1.413462|1.378723|1.559184|1.496925|1.774492|1.692946|1.929119|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.000702|0.00059|1.10713|2.214812|0|1|0|0|3|3.153846|1.5530644|1.6|1.5|1.503846|1.383234|1.4326626|1.40249|1.5796866|1.527835|1.804348|1.740355|1.973754|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.000794|0.000663|1.1222376|2.248958|0|1|0|0|3.166667|3.351351|1.585714|1.633803|1.528|1.52988|1.406728|1.454545|1.42511|1.602484|1.55761|1.8371178|1.7839252|2.0195236|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.000903|0.000739|1.136955|2.281796|0|1|0|0|3.390244|3.5625|1.621429|1.668919|1.557971|1.557113|1.4309538|1.4785386|1.45222|1.626263|1.591006|1.8709092|1.8351296|2.069869|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.001017|0.000831|1.1502866|2.319629|0|1|0|0|3.625|3.8|1.658537|1.702479|1.589286|1.587045|1.4557848|1.502381|1.4784062|1.6532786|1.6272796|1.904059|1.893443|2.129758|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.001133|0.000967|1.162259|2.369535|0|1|0|0|3.9|4.076923|1.696203|1.73913|1.623431|1.622222|1.479087|1.526678|1.507003|1.682446|1.667442|1.941176|1.952107|2.18705|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.001271|0.0011338|1.176371|2.4148402|0|1|0|0|4.181818|4.4|1.73913|1.779817|1.6627404|1.659864|1.505882|1.554945|1.537037|1.714754|1.716867|1.9812812|2.020151|2.250535|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.001465|0.001385|1.193519|2.4583504|1|1|0|0|4.5|4.75|1.785124|1.825175|1.704225|1.7|1.5344602|1.5871036|1.571429|1.74868|1.7666952|2.023121|2.089961|2.320629|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.001783|0.00165|1.2117028|2.503072|1|2|0|0|4.923077|5.2|1.836364|1.87234|1.746575|1.7403526|1.5637196|1.621483|1.607143|1.784974|1.8166176|2.068834|2.151302|2.3976776|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.002109|0.001987|1.231884|2.551866|1|2|1|0|5.421053|5.727273|1.89011|1.924658|1.793492|1.783186|1.5962602|1.655738|1.64574|1.823848|1.876404|2.120373|2.2133744|2.473297|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.002514|0.002344|1.253736|2.616964|1|2|1|1|6|6.4|1.947368|1.983333|1.84375|1.834395|1.631179|1.695556|1.692691|1.867958|1.941176|2.17551|2.28195|2.55303|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.0030518|0.002791|1.2787806|2.686415|1|2|1|1|6.769231|7.222222|2.013405|2.052083|1.901478|1.884615|1.671309|1.7370966|1.744152|1.919236|2.022039|2.2393416|2.3632276|2.6452456|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.003609|0.003352|1.304585|2.76586|1|3|1|1|7.714286|8.25|2.091837|2.125|1.9639856|1.942857|1.718987|1.784983|1.813008|1.9738406|2.1186098|2.3204744|2.451279|2.7477412|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.004474|0.004126|1.33726|2.881177|1|4|1|1|9|9.5|2.1756142|2.208|2.033333|2.008026|1.7762864|1.8390656|1.897384|2.037698|2.2351254|2.411552|2.5591808|2.867725|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.005563|0.0051992|1.3642374|2.9827964|2|5|1|1|10.545455|11.333333|2.277778|2.309735|2.111111|2.0862496|1.8387262|1.898004|2|2.129554|2.373188|2.5062292|2.705882|3.0369586|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.006951|0.006723|1.405931|3.055233|2|5|2|2|12.625|13.666667|2.405172|2.426829|2.2|2.183099|1.917073|1.96633|2.122616|2.232143|2.521739|2.622727|2.891304|3.200913|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
a|0.0092688|0.0091008|1.4924104|3.181533|3|7|3|3|15.833333|17|2.5749426|2.575758|2.3198344|2.313514|2.022727|2.055556|2.2815106|2.34767|2.7130152|2.770197|3.1489432|3.390476|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|1e+05|20180717
